tripduration,index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
204.0,688,2,01/01/2021 12:55:06 AM,01/01/2021 12:58:30 AM,2,1.01,1,N,236,141,1,5.0,0.5,0.5,2.2,0.0,0.3,11.0,2.5
749.0,689,2,01/01/2021 01:00:55 AM,01/01/2021 01:13:24 AM,2,3.79,1,N,140,7,1,13.0,0.5,0.5,5.04,0.0,0.3,21.84,2.5
169.0,690,2,01/01/2021 12:24:18 AM,01/01/2021 12:27:07 AM,2,0.65,1,N,68,68,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
99.0,691,2,01/01/2021 12:32:07 AM,01/01/2021 12:33:46 AM,2,0.38,1,N,68,68,2,3.5,0.5,0.5,0.0,0.0,0.3,7.3,2.5
193.0,692,2,01/01/2021 12:52:29 AM,01/01/2021 12:55:42 AM,2,0.55,1,N,246,48,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
386.0,693,1,01/01/2021 12:47:24 AM,01/01/2021 12:53:50 AM,4,1.2,1,N,262,140,1,7.0,3.0,0.5,2.16,0.0,0.3,12.96,2.5
596.0,694,2,01/01/2021 12:40:28 AM,01/01/2021 12:50:24 AM,1,2.85,1,N,233,262,2,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
1094.0,695,2,01/01/2021 12:54:06 AM,01/01/2021 01:12:20 AM,2,2.54,1,N,263,74,2,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
501.0,696,2,01/01/2021 12:14:09 AM,01/01/2021 12:22:30 AM,6,2.21,1,N,48,90,1,8.5,0.5,0.5,3.69,0.0,0.3,15.99,2.5
462.0,697,2,01/01/2021 12:30:48 AM,01/01/2021 12:38:30 AM,6,0.88,1,N,234,170,1,6.5,0.5,0.5,1.54,0.0,0.3,11.84,2.5
1206.0,699,2,01/01/2021 12:54:39 AM,01/01/2021 01:14:45 AM,6,4.97,1,N,263,246,1,18.5,0.5,0.5,5.58,0.0,0.3,27.88,2.5
673.0,700,2,01/01/2021 12:06:32 AM,01/01/2021 12:17:45 AM,2,4.81,1,N,239,244,2,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5
684.0,701,2,01/01/2021 12:55:50 AM,01/01/2021 01:07:14 AM,3,3.86,1,N,48,236,1,13.0,0.5,0.5,4.2,0.0,0.3,21.0,2.5
431.0,702,1,01/01/2021 12:13:48 AM,01/01/2021 12:20:59 AM,2,1.9,1,N,246,158,1,8.0,3.0,0.5,2.0,0.0,0.3,13.8,2.5
1350.0,708,2,01/01/2021 12:56:34 AM,01/01/2021 01:19:04 AM,1,5.71,1,N,48,80,2,20.5,0.5,0.5,0.0,0.0,0.3,24.3,2.5
567.0,710,1,01/01/2021 12:28:15 AM,01/01/2021 12:37:42 AM,0,2.7,1,N,162,263,2,10.5,3.0,0.5,0.0,0.0,0.3,14.3,2.5
533.0,711,1,01/01/2021 12:42:09 AM,01/01/2021 12:51:02 AM,0,3.0,1,N,263,233,1,10.5,3.0,0.5,3.55,0.0,0.3,17.85,2.5
218.0,712,2,01/01/2021 12:17:18 AM,01/01/2021 12:20:56 AM,1,0.49,1,N,148,232,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
1772.0,713,2,01/01/2021 12:26:24 AM,01/01/2021 12:55:56 AM,1,7.86,1,N,79,166,1,27.5,0.5,0.5,2.5,0.0,0.3,33.8,2.5
283.0,714,2,01/01/2021 12:19:17 AM,01/01/2021 12:24:00 AM,1,0.66,1,N,234,164,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
444.0,715,1,01/01/2021 12:56:57 AM,01/01/2021 01:04:21 AM,1,2.0,1,N,236,151,1,8.0,3.0,0.5,2.95,0.0,0.3,14.75,2.5
132.0,716,2,01/01/2021 12:19:26 AM,01/01/2021 12:21:38 AM,1,0.52,1,N,48,48,1,4.0,0.5,0.5,1.56,0.0,0.3,9.36,2.5
248.0,717,2,01/01/2021 12:42:03 AM,01/01/2021 12:46:11 AM,1,1.01,1,N,100,48,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
557.0,718,2,01/01/2021 12:56:52 AM,01/01/2021 01:06:09 AM,1,3.08,1,N,186,239,1,11.0,0.5,0.5,3.7,0.0,0.3,18.5,2.5
196.0,719,2,01/01/2021 12:15:23 AM,01/01/2021 12:18:39 AM,1,0.39,1,N,170,164,1,4.0,0.5,0.5,2.34,0.0,0.3,10.14,2.5
883.0,720,1,01/01/2021 12:41:40 AM,01/01/2021 12:56:23 AM,1,3.6,1,N,100,238,1,13.5,3.0,0.5,3.46,0.0,0.3,20.76,2.5
1369.0,721,2,01/01/2021 12:23:38 AM,01/01/2021 12:46:27 AM,1,7.43,1,N,161,65,1,24.5,0.5,0.5,7.08,0.0,0.3,35.38,2.5
1057.0,722,2,01/01/2021 12:57:22 AM,01/01/2021 01:14:59 AM,1,5.39,1,N,87,100,1,19.0,0.5,0.5,6.84,0.0,0.3,29.64,2.5
941.0,723,1,01/01/2021 12:51:45 AM,01/01/2021 01:07:26 AM,1,3.5,1,N,186,236,1,14.0,3.0,0.5,2.0,0.0,0.3,19.8,2.5
731.0,724,2,01/01/2021 12:13:21 AM,01/01/2021 12:25:32 AM,1,2.37,1,N,100,141,1,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
221.0,725,2,01/01/2021 12:07:31 AM,01/01/2021 12:11:12 AM,1,0.76,1,N,43,262,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
257.0,726,1,01/01/2021 12:03:08 AM,01/01/2021 12:07:25 AM,1,0.9,1,N,100,170,1,5.0,3.0,0.5,3.0,0.0,0.3,11.8,2.5
433.0,727,1,01/01/2021 12:22:39 AM,01/01/2021 12:29:52 AM,1,2.5,1,N,68,143,2,9.5,3.0,0.5,0.0,0.0,0.3,13.3,2.5
312.0,728,1,01/01/2021 12:55:00 AM,01/01/2021 01:00:12 AM,2,1.4,1,N,48,90,1,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5
82.0,729,2,01/01/2021 12:21:43 AM,01/01/2021 12:23:05 AM,1,0.73,1,N,142,239,1,4.0,0.5,0.5,2.34,0.0,0.3,10.14,2.5
663.0,730,2,01/01/2021 12:27:00 AM,01/01/2021 12:38:03 AM,1,3.11,1,N,238,140,2,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
367.0,732,2,01/01/2021 12:43:30 AM,01/01/2021 12:49:37 AM,1,1.22,1,N,249,158,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
537.0,733,1,01/01/2021 12:12:31 AM,01/01/2021 12:21:28 AM,1,0.0,1,N,41,74,1,11.2,0.0,0.5,0.0,0.0,0.3,12.0,0.0
620.0,734,1,01/01/2021 12:32:01 AM,01/01/2021 12:42:21 AM,0,2.2,1,N,41,42,1,10.0,0.5,0.5,3.35,0.0,0.3,14.65,0.0
313.0,735,2,01/01/2021 12:15:54 AM,01/01/2021 12:21:07 AM,1,0.49,1,N,161,163,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
1190.0,737,2,01/01/2021 12:05:49 AM,01/01/2021 12:25:39 AM,1,6.38,1,N,234,37,2,21.0,0.5,0.5,0.0,0.0,0.3,24.8,2.5
740.0,738,2,01/01/2021 12:49:22 AM,01/01/2021 01:01:42 AM,1,1.25,1,N,17,217,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,0.0
771.0,739,1,01/01/2021 12:25:31 AM,01/01/2021 12:38:22 AM,1,2.9,1,N,230,263,1,12.0,3.0,0.5,3.15,0.0,0.3,18.95,2.5
186.0,740,1,01/01/2021 12:47:41 AM,01/01/2021 12:50:47 AM,1,0.7,1,N,141,237,1,4.5,3.0,0.5,2.05,0.0,0.3,10.35,2.5
588.0,742,2,01/01/2021 12:22:21 AM,01/01/2021 12:32:09 AM,3,2.27,1,N,79,100,2,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
729.0,743,2,01/01/2021 12:50:56 AM,01/01/2021 01:03:05 AM,3,1.05,1,N,100,48,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
590.0,744,2,01/01/2021 12:06:21 AM,01/01/2021 12:16:11 AM,1,3.66,1,N,68,238,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
386.0,745,2,01/01/2021 12:34:49 AM,01/01/2021 12:41:15 AM,1,1.15,1,N,164,224,1,6.5,0.5,0.5,1.03,0.0,0.3,11.33,2.5
815.0,746,2,01/01/2021 12:50:16 AM,01/01/2021 01:03:51 AM,1,4.3,1,N,87,48,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
475.0,747,1,01/01/2021 12:26:44 AM,01/01/2021 12:34:39 AM,1,1.2,1,N,161,137,1,7.0,2.5,0.5,3.0,0.0,0.3,13.3,2.5
707.0,748,1,01/01/2021 12:40:05 AM,01/01/2021 12:51:52 AM,1,3.2,1,N,233,239,1,11.5,2.5,0.5,4.4,0.0,0.3,19.2,2.5
620.0,749,1,01/01/2021 12:45:36 AM,01/01/2021 12:55:56 AM,1,3.8,1,N,79,263,1,12.5,3.0,0.5,3.25,0.0,0.3,19.55,2.5
408.0,750,2,01/01/2021 12:25:53 AM,01/01/2021 12:32:41 AM,1,1.14,1,N,50,162,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
780.0,751,2,01/01/2021 12:12:04 AM,01/01/2021 12:25:04 AM,1,7.3,1,N,13,141,1,21.5,0.5,0.5,3.0,0.0,0.3,28.3,2.5
1050.0,752,2,01/01/2021 12:52:14 AM,01/01/2021 01:09:44 AM,1,5.36,1,N,231,143,1,18.0,0.5,0.5,2.0,0.0,0.3,23.8,2.5
239.0,753,1,01/01/2021 12:18:05 AM,01/01/2021 12:22:04 AM,1,1.6,1,Y,246,48,1,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5
875.0,754,1,01/01/2021 12:50:21 AM,01/01/2021 01:04:56 AM,1,3.8,1,N,230,146,1,14.5,3.0,0.5,3.65,0.0,0.3,21.95,2.5
1192.0,755,2,01/01/2021 12:16:08 AM,01/01/2021 12:36:00 AM,2,4.98,1,N,230,261,2,18.0,0.5,0.5,0.0,0.0,0.3,21.8,2.5
253.0,756,2,01/01/2021 12:39:03 AM,01/01/2021 12:43:16 AM,2,0.77,1,N,231,231,1,5.0,0.5,0.5,2.64,0.0,0.3,11.44,2.5
396.0,757,2,01/01/2021 12:49:05 AM,01/01/2021 12:55:41 AM,1,1.96,1,N,249,246,1,8.0,0.5,0.5,2.95,0.0,0.3,14.75,2.5
95.0,758,1,01/01/2021 12:14:06 AM,01/01/2021 12:15:41 AM,1,0.2,1,N,48,48,2,3.0,3.0,0.5,0.0,0.0,0.3,6.8,2.5
148.0,759,2,01/01/2021 12:51:22 AM,01/01/2021 12:53:50 AM,1,0.51,1,N,237,140,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
798.0,760,2,01/01/2021 12:16:34 AM,01/01/2021 12:29:52 AM,1,6.88,1,N,237,87,1,20.5,0.5,0.5,7.29,0.0,0.3,31.59,2.5
286.0,761,2,01/01/2021 12:54:20 AM,01/01/2021 12:59:06 AM,1,1.76,1,N,68,50,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
13.0,762,1,01/01/2021 12:28:40 AM,01/01/2021 12:28:53 AM,3,0.0,5,N,230,230,1,17.8,0.0,0.0,0.7,0.0,0.3,18.8,0.0
180.0,764,2,01/01/2021 12:24:43 AM,01/01/2021 12:27:43 AM,2,0.36,1,N,48,50,1,4.0,0.5,0.5,1.0,0.0,0.3,8.8,2.5
1020.0,765,2,01/01/2021 12:03:35 AM,01/01/2021 12:20:35 AM,1,7.24,1,N,137,49,2,22.5,0.5,0.5,0.0,0.0,0.3,26.3,2.5
735.0,766,2,01/01/2021 12:53:51 AM,01/01/2021 01:06:06 AM,3,3.7,1,N,48,75,1,13.0,0.5,0.5,4.2,0.0,0.3,21.0,2.5
189.0,769,2,01/01/2021 12:46:03 AM,01/01/2021 12:49:12 AM,1,1.1,1,N,90,249,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
5592.0,770,2,01/01/2021 12:02:27 AM,01/01/2021 01:35:39 AM,1,32.58,1,N,234,48,2,104.5,0.5,0.5,0.0,6.12,0.3,114.42,2.5
506.0,771,1,01/01/2021 12:11:09 AM,01/01/2021 12:19:35 AM,1,2.1,1,N,263,239,2,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
202.0,772,2,01/01/2021 12:39:51 AM,01/01/2021 12:43:13 AM,1,0.28,1,N,236,236,3,-4.0,-0.5,-0.5,0.0,0.0,-0.3,-7.8,-2.5
202.0,773,2,01/01/2021 12:39:51 AM,01/01/2021 12:43:13 AM,1,0.28,1,N,236,236,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
1316.0,774,1,01/01/2021 12:52:58 AM,01/01/2021 01:14:54 AM,1,3.8,1,N,113,142,1,17.5,3.0,0.5,3.0,0.0,0.3,24.3,2.5
420.0,775,1,01/01/2021 12:12:09 AM,01/01/2021 12:19:09 AM,1,3.3,1,N,161,74,1,10.5,3.0,0.5,0.0,0.0,0.3,14.3,2.5
145.0,776,1,01/01/2021 12:29:43 AM,01/01/2021 12:32:08 AM,2,0.3,1,N,237,237,1,3.5,3.0,0.5,1.1,0.0,0.3,8.4,2.5
915.0,777,1,01/01/2021 12:52:27 AM,01/01/2021 01:07:42 AM,1,3.3,1,N,262,170,2,13.5,3.0,0.5,0.0,0.0,0.3,17.3,2.5
434.0,778,2,01/01/2021 12:08:35 AM,01/01/2021 12:15:49 AM,1,1.4,1,N,163,239,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
224.0,779,2,01/01/2021 12:30:07 AM,01/01/2021 12:33:51 AM,1,0.76,1,N,246,48,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
491.0,782,2,01/01/2021 12:27:54 AM,01/01/2021 12:36:05 AM,2,1.87,1,N,161,141,1,8.5,0.5,0.5,3.08,0.0,0.3,15.38,2.5
128.0,783,2,01/01/2021 12:37:48 AM,01/01/2021 12:39:56 AM,1,0.53,1,N,141,263,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
954.0,784,2,01/01/2021 12:07:45 AM,01/01/2021 12:23:39 AM,1,2.36,1,N,230,238,1,12.5,0.5,0.5,1.7,0.0,0.3,18.0,2.5
577.0,785,2,01/01/2021 12:31:59 AM,01/01/2021 12:41:36 AM,1,1.73,1,N,142,68,1,8.5,0.5,0.5,4.3,0.0,0.3,16.6,2.5
1166.0,786,2,01/01/2021 12:22:09 AM,01/01/2021 12:41:35 AM,1,4.82,1,N,186,75,2,17.0,0.5,0.5,0.0,0.0,0.3,20.8,2.5
106.0,787,2,01/01/2021 12:42:30 AM,01/01/2021 12:44:16 AM,1,0.46,1,N,75,74,1,3.5,0.5,0.5,0.0,0.0,0.3,4.8,0.0
554.0,788,2,01/01/2021 12:23:08 AM,01/01/2021 12:32:22 AM,1,1.99,1,N,141,143,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
940.0,789,2,01/01/2021 12:36:58 AM,01/01/2021 12:52:38 AM,1,3.36,1,N,143,107,1,13.5,0.5,0.5,4.33,0.0,0.3,21.63,2.5
782.0,790,2,01/01/2021 12:32:40 AM,01/01/2021 12:45:42 AM,1,4.32,1,N,263,226,1,14.5,0.5,0.5,5.49,0.0,0.3,23.79,2.5
328.0,791,2,01/01/2021 12:18:49 AM,01/01/2021 12:24:17 AM,1,1.53,1,N,137,79,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
389.0,792,2,01/01/2021 12:31:03 AM,01/01/2021 12:37:32 AM,1,1.64,1,N,186,125,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
305.0,793,2,01/01/2021 12:47:15 AM,01/01/2021 12:52:20 AM,1,0.79,1,N,90,68,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
469.0,794,2,01/01/2021 12:57:18 AM,01/01/2021 01:05:07 AM,1,1.13,1,N,68,107,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
286.0,796,2,01/01/2021 12:53:07 AM,01/01/2021 12:57:53 AM,1,0.83,1,N,74,74,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0.0
874.0,797,2,01/01/2021 12:34:56 AM,01/01/2021 12:49:30 AM,1,4.71,1,N,249,238,2,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5
126.0,798,2,01/01/2021 12:49:53 AM,01/01/2021 12:51:59 AM,1,0.54,1,N,239,239,1,4.0,0.5,0.5,1.95,0.0,0.3,9.75,2.5
792.0,799,2,01/01/2021 12:55:07 AM,01/01/2021 01:08:19 AM,1,3.67,1,N,142,113,2,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
492.0,800,2,01/01/2021 12:50:21 AM,01/01/2021 12:58:33 AM,1,1.51,1,N,74,151,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0
220.0,801,2,01/01/2021 12:59:10 AM,01/01/2021 01:02:50 AM,1,0.96,1,N,151,238,2,-5.5,-0.5,-0.5,0.0,0.0,-0.3,-9.3,-2.5
220.0,802,2,01/01/2021 12:59:10 AM,01/01/2021 01:02:50 AM,1,0.96,1,N,151,239,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
139.0,803,1,01/01/2021 12:37:19 AM,01/01/2021 12:39:38 AM,2,0.6,1,N,143,239,1,4.0,3.0,0.5,2.0,0.0,0.3,9.8,2.5
661.0,804,2,01/01/2021 12:24:26 AM,01/01/2021 12:35:27 AM,1,2.63,1,N,48,142,1,10.5,0.5,0.5,9.99,0.0,0.3,24.29,2.5
628.0,805,2,01/01/2021 12:37:17 AM,01/01/2021 12:47:45 AM,1,2.06,1,N,142,263,1,9.5,0.5,0.5,3.32,0.0,0.3,16.62,2.5
481.0,806,2,01/01/2021 12:51:05 AM,01/01/2021 12:59:06 AM,1,1.59,1,N,263,229,1,8.0,0.5,0.5,0.1,0.0,0.3,11.9,2.5
489.0,807,1,01/01/2021 12:29:54 AM,01/01/2021 12:38:03 AM,1,2.3,1,N,87,65,1,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2.5
28.0,808,1,01/01/2021 12:54:22 AM,01/01/2021 12:54:50 AM,1,0.1,1,N,231,261,3,2.5,3.0,0.5,0.0,0.0,0.3,6.3,2.5
451.0,809,2,01/01/2021 12:15:35 AM,01/01/2021 12:23:06 AM,2,1.64,1,N,161,107,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
159.0,810,2,01/01/2021 12:27:54 AM,01/01/2021 12:30:33 AM,2,1.01,1,N,107,162,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
706.0,811,2,01/01/2021 12:17:39 AM,01/01/2021 12:29:25 AM,1,2.65,1,N,237,137,2,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
224.0,812,2,01/01/2021 12:03:01 AM,01/01/2021 12:06:45 AM,1,0.74,1,N,236,141,1,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
175.0,813,2,01/01/2021 12:11:01 AM,01/01/2021 12:13:56 AM,1,1.13,1,N,263,75,4,-5.0,-0.5,-0.5,0.0,0.0,-0.3,-8.8,-2.5
175.0,814,2,01/01/2021 12:11:01 AM,01/01/2021 12:13:56 AM,1,1.13,1,N,263,75,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
833.0,815,2,01/01/2021 12:41:19 AM,01/01/2021 12:55:12 AM,1,2.84,1,N,230,224,4,-12.0,-0.5,-0.5,0.0,0.0,-0.3,-15.8,-2.5
833.0,816,2,01/01/2021 12:41:19 AM,01/01/2021 12:55:12 AM,1,2.84,1,N,230,224,2,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
357.0,817,2,01/01/2021 12:10:42 AM,01/01/2021 12:16:39 AM,1,1.52,1,N,48,186,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
609.0,818,2,01/01/2021 12:28:14 AM,01/01/2021 12:38:23 AM,1,1.84,1,N,42,151,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,0.0
304.0,819,2,01/01/2021 12:42:48 AM,01/01/2021 12:47:52 AM,1,1.08,1,N,166,74,1,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0
218.0,820,2,01/01/2021 12:12:32 AM,01/01/2021 12:16:10 AM,1,1.18,1,N,151,239,1,5.5,0.5,0.5,1.0,0.0,0.3,10.3,2.5
525.0,821,2,01/01/2021 12:29:37 AM,01/01/2021 12:38:22 AM,1,1.69,1,N,48,234,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
743.0,822,2,01/01/2021 12:50:26 AM,01/01/2021 01:02:49 AM,1,2.35,1,N,161,113,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
843.0,824,2,01/01/2021 12:52:08 AM,01/01/2021 01:06:11 AM,1,3.08,1,N,230,263,1,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
14.0,825,2,01/01/2021 12:13:37 AM,01/01/2021 12:13:51 AM,1,0.05,1,N,233,233,2,2.5,0.5,0.5,0.0,0.0,0.3,6.3,2.5
297.0,826,2,01/01/2021 12:24:03 AM,01/01/2021 12:29:00 AM,1,1.97,1,N,233,79,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
439.0,827,2,01/01/2021 12:41:32 AM,01/01/2021 12:48:51 AM,2,1.3,1,N,107,113,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
58.0,828,1,01/01/2021 12:12:53 AM,01/01/2021 12:13:51 AM,1,0.1,1,N,75,75,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,0.0
586.0,829,1,01/01/2021 12:42:56 AM,01/01/2021 12:52:42 AM,1,1.4,1,N,244,116,1,8.5,0.5,0.5,0.98,0.0,0.3,10.78,0.0
564.0,830,1,01/01/2021 12:55:27 AM,01/01/2021 01:04:51 AM,1,1.6,1,N,116,41,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,0.0
597.0,831,2,01/01/2021 12:12:36 AM,01/01/2021 12:22:33 AM,2,2.31,1,N,237,164,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
953.0,832,2,01/01/2021 12:31:41 AM,01/01/2021 12:47:34 AM,1,5.67,1,N,161,88,2,19.0,0.5,0.5,0.0,0.0,0.3,22.8,2.5
899.0,833,2,01/01/2021 12:59:22 AM,01/01/2021 01:14:21 AM,1,4.64,1,N,87,164,2,16.5,0.5,0.5,0.0,0.0,0.3,20.3,2.5
334.0,834,2,01/01/2021 12:12:41 AM,01/01/2021 12:18:15 AM,1,1.69,1,N,50,239,1,7.0,0.5,0.5,2.0,0.0,0.3,12.8,2.5
547.0,835,2,01/01/2021 12:42:16 AM,01/01/2021 12:51:23 AM,1,2.47,1,N,230,233,1,9.0,0.5,0.5,1.0,0.0,0.3,13.8,2.5
147.0,836,2,01/01/2021 12:34:55 AM,01/01/2021 12:37:22 AM,1,0.68,1,N,141,236,1,4.5,0.5,0.5,2.08,0.0,0.3,10.38,2.5
543.0,837,2,01/01/2021 12:47:44 AM,01/01/2021 12:56:47 AM,1,1.85,1,N,74,41,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0.0
558.0,838,2,01/01/2021 12:03:47 AM,01/01/2021 12:13:05 AM,1,2.72,1,N,100,144,2,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
821.0,839,2,01/01/2021 12:01:57 AM,01/01/2021 12:15:38 AM,3,3.1,1,N,43,161,1,12.5,0.5,0.5,0.01,0.0,0.3,16.31,2.5
742.0,840,2,01/01/2021 12:55:53 AM,01/01/2021 01:08:15 AM,2,2.73,1,N,142,43,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
250.0,841,2,01/01/2021 12:42:25 AM,01/01/2021 12:46:35 AM,1,0.68,1,N,237,43,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
745.0,842,1,01/01/2021 12:30:09 AM,01/01/2021 12:42:34 AM,1,2.6,1,N,231,170,1,11.5,3.0,0.5,3.05,0.0,0.3,18.35,2.5
813.0,843,1,01/01/2021 12:58:44 AM,01/01/2021 01:12:17 AM,1,4.7,1,N,231,181,1,15.5,3.0,0.5,3.85,0.0,0.3,23.15,2.5
1090.0,844,2,01/01/2021 12:19:37 AM,01/01/2021 12:37:47 AM,2,2.99,1,N,163,24,2,14.0,0.5,0.5,0.0,0.0,0.3,17.8,2.5
300.0,846,2,01/01/2021 12:11:55 AM,01/01/2021 12:16:55 AM,1,1.35,1,N,263,74,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
112.0,847,2,01/01/2021 12:24:22 AM,01/01/2021 12:26:14 AM,1,0.76,1,N,263,141,1,4.0,0.5,0.5,2.0,0.0,0.3,9.8,2.5
836.0,848,2,01/01/2021 12:45:23 AM,01/01/2021 12:59:19 AM,1,3.07,1,N,68,143,2,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
1273.0,849,2,01/01/2021 12:04:10 AM,01/01/2021 12:25:23 AM,2,3.17,1,N,230,151,2,16.5,0.5,0.5,0.0,0.0,0.3,20.3,2.5
479.0,850,2,01/01/2021 12:33:40 AM,01/01/2021 12:41:39 AM,1,1.84,1,N,158,107,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
610.0,851,1,01/01/2021 12:27:48 AM,01/01/2021 12:37:58 AM,1,1.6,1,N,163,239,1,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
927.0,852,1,01/01/2021 12:41:00 AM,01/01/2021 12:56:27 AM,1,5.4,1,N,239,125,1,17.5,3.0,0.5,4.25,0.0,0.3,25.55,2.5
235.0,853,1,01/01/2021 12:57:28 AM,01/01/2021 01:01:23 AM,1,0.9,1,N,125,113,1,5.0,3.0,0.5,1.76,0.0,0.3,10.56,2.5
355.0,854,2,01/01/2021 12:54:50 AM,01/01/2021 01:00:45 AM,1,1.69,1,N,48,249,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
600.0,855,2,01/01/2021 12:13:11 AM,01/01/2021 12:23:11 AM,2,2.49,1,N,48,238,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
291.0,856,2,01/01/2021 12:26:13 AM,01/01/2021 12:31:04 AM,2,0.93,1,N,238,24,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0.0
904.0,857,2,01/01/2021 12:33:45 AM,01/01/2021 12:48:49 AM,2,3.52,1,N,151,161,2,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
550.0,859,2,01/01/2021 12:50:58 AM,01/01/2021 01:00:08 AM,2,2.39,1,N,79,229,1,9.5,0.5,0.5,2.0,0.0,0.3,15.3,2.5
748.0,861,2,01/01/2021 12:37:20 AM,01/01/2021 12:49:48 AM,1,1.99,1,N,238,43,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
494.0,862,2,01/01/2021 12:47:56 AM,01/01/2021 12:56:10 AM,1,4.13,1,N,112,33,1,13.0,0.5,0.5,2.86,0.0,0.3,19.11,0.0
1399.0,863,2,01/01/2021 12:26:44 AM,01/01/2021 12:50:03 AM,6,8.16,1,N,164,181,2,26.5,0.5,0.5,0.0,0.0,0.3,30.3,2.5
373.0,864,2,01/01/2021 12:36:35 AM,01/01/2021 12:42:48 AM,1,1.06,1,N,161,237,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
